"idhod","hodnota","stapro_kod","mj_cis","mj_kod","typosoby_kod","odvetvi_cis","odvetvi_kod","rok","ctvrtleti","uzemi_cis","uzemi_kod","stapro_txt","mj_txt","typosoby_txt","odvetvi_txt"
"741379953","103.6","316","78","80403","200","5103","A","2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"786863392","3789.5","316","78","80403","200",,,"2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"786863404","3913","316","78","80403","100",,,"2010","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"741373518","302.2","316","78","80403","100","5103","P","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"741373628","286.3","316","78","80403","100","5103","Q","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"741380512","239.8","316","78","80403","200","5103","F","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"741381502","277.4","316","78","80403","200","5103","O","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741372638","251.7","316","78","80403","100","5103","H","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"741381722","268.8","316","78","80403","200","5103","Q","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zdravotní a sociální péče"
"741380732","249","316","78","80403","200","5103","H","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"741372748","120.1","316","78","80403","100","5103","I","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"741380842","114.3","316","78","80403","200","5103","I","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"741371868","102.2","316","78","80403","100","5103","A","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zemědělství, lesnictví, rybářství"
"741380622","487.2","316","78","80403","200","5103","G","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741380182","1067.9","316","78","80403","200","5103","C","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"741381172","40.7","316","78","80403","200","5103","L","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"741371978","34","316","78","80403","100","5103","B","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"741381282","148.1","316","78","80403","200","5103","M","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"741380292","29.7","316","78","80403","200","5103","D","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741380952","95","316","78","80403","200","5103","J","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"741381942","42.7","316","78","80403","200","5103","S","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
"741379962","100.6","316","78","80403","200","5103","A","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"741380072","33.8","316","78","80403","200","5103","B","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"741381062","70","316","78","80403","200","5103","K","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"741372858","97.4","316","78","80403","100","5103","J","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"741372088","1080.4","316","78","80403","100","5103","C","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"741372968","71.7","316","78","80403","100","5103","K","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"741373078","43.2","316","78","80403","100","5103","L","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"741373188","157.3","316","78","80403","100","5103","M","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"741373408","282.1","316","78","80403","100","5103","O","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741373848","46.9","316","78","80403","100","5103","S","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"741372198","29.9","316","78","80403","100","5103","D","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741373298","159.3","316","78","80403","100","5103","N","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"741373738","52","316","78","80403","100","5103","R","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"741372308","51.7","316","78","80403","100","5103","E","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741372418","242.7","316","78","80403","100","5103","F","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"741380402","51","316","78","80403","200","5103","E","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741381392","148.7","316","78","80403","200","5103","N","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"741372528","509.6","316","78","80403","100","5103","G","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741381612","272.4","316","78","80403","200","5103","P","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"741381832","48.3","316","78","80403","200","5103","R","2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"786863584","3785.3","316","78","80403","200",,,"2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"786863596","3920.8","316","78","80403","100",,,"2011","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"741373598","265.7","316","78","80403","100","5103","Q","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"741372608","273.4","316","78","80403","100","5103","H","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"741372718","123.5","316","78","80403","100","5103","I","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"741380812","117.3","316","78","80403","200","5103","I","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"741371838","129.3","316","78","80403","100","5103","A","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zemědělství, lesnictví, rybářství"
"741371948","42","316","78","80403","100","5103","B","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"741381142","41.5","316","78","80403","200","5103","L","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"741380152","1218.4","316","78","80403","200","5103","C","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"741380262","34.3","316","78","80403","200","5103","D","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741381252","134.9","316","78","80403","200","5103","M","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"741380922","85.3","316","78","80403","200","5103","J","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"741372058","1229.9","316","78","80403","100","5103","C","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"741381032","65.1","316","78","80403","200","5103","K","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"741380042","41.9","316","78","80403","200","5103","B","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"741373708","55.4","316","78","80403","100","5103","R","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"741373158","143.2","316","78","80403","100","5103","M","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"741373378","297.5","316","78","80403","100","5103","O","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"741372828","87.5","316","78","80403","100","5103","J","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"741372938","67.7","316","78","80403","100","5103","K","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"741373048","45.3","316","78","80403","100","5103","L","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"741373818","42.9","316","78","80403","100","5103","S","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"741372168","34.8","316","78","80403","100","5103","D","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"741373268","158.1","316","78","80403","100","5103","N","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"741373488","301","316","78","80403","100","5103","P","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"741372278","54.1","316","78","80403","100","5103","E","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"741372388","269.8","316","78","80403","100","5103","F","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"741380372","52.9","316","78","80403","200","5103","E","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"741381362","146.7","316","78","80403","200","5103","N","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"741380592","486.9","316","78","80403","200","5103","G","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741381582","272.9","316","78","80403","200","5103","P","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"741372498","506.4","316","78","80403","100","5103","G","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"741381472","292.3","316","78","80403","200","5103","O","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"741380482","267.2","316","78","80403","200","5103","F","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"741380702","269.9","316","78","80403","200","5103","H","2007","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
